title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
High Resolution Monitor,Apple,Smartwatch,237.03,74661.0,1.3,3601,-31398.544488039486,Budget,10.646017883456672,853545.03
Noise Cancelling Earbuds,Boat,Tablet,312.17,72985.0,2.6,4477,-23279.889162956082,Budget,21.85802267261262,1397585.09
4K Action Camera,OnePlus,Smartphone,676.04,37592.0,1.1,1914,-5460.617714928111,Midrange,8.313220191776221,1293940.5599999998
Wireless Bluetooth Headphones,Samsung,Monitor,509.69,77625.0,2.3,4141,-15129.84559241892,Midrange,19.156548296497714,2110626.29
Smart Fitness Watch,Samsung,Smartwatch,841.68,62444.0,3.1,754,-7318.971580648228,Midrange,20.542825022671977,634626.72
High Resolution Monitor,JBL,Camera,318.3,29835.0,4.6,4235,-9273.232799245994,Budget,38.41632365091796,1348000.5
Portable Bluetooth Speaker,JBL,Laptop,448.84,76509.0,4.4,4649,-16945.94064700116,Budget,37.156338993758176,2086657.16
4K Action Camera,Samsung,Monitor,457.57,64631.0,1.5,3002,-14024.833358830343,Budget,12.011050601974993,1373625.14
Portable Bluetooth Speaker,LG,Laptop,647.68,2262.0,1.4,2389,-249.2465415019763,Midrange,10.890668102895777,1547307.5199999998
Noise Cancelling Earbuds,Samsung,Laptop,807.47,43387.0,3.4,3166,-5273.2027196056815,Midrange,27.405836158231374,2556450.02
Wireless Bluetooth Headphones,JBL,Tablet,959.16,23041.0,3.1,2966,-2302.206097001543,Midrange,24.78545052290155,2844868.56
Smart Fitness Watch,HP,Smartwatch,755.26,9695.0,2.1,1682,-1183.6639038212006,Midrange,15.599499707800693,1270347.32
Smart Fitness Watch,JBL,Smartwatch,839.42,48131.0,4.6,158,-5633.840032403326,Midrange,23.316959330213063,132628.36
Gaming Laptop,LG,Headphones,200.34,19189.0,4.7,2166,-9478.21703104722,Budget,36.10116530722089,433936.44
Gaming Laptop,OnePlus,Laptop,55.12,7994.0,2.6,4150,-14402.902757619739,Budget,21.660871824937903,228748.0
Noise Cancelling Earbuds,Samsung,Headphones,585.91,56149.0,4.6,2953,-9483.212438770459,Midrange,36.7582111302201,1730192.23
Noise Cancelling Earbuds,Apple,Tablet,105.4,54063.0,2.5,1914,-51193.1688804554,Budget,18.893682254036865,201735.6
Wireless Bluetooth Headphones,HP,Laptop,522.68,25249.0,3.9,778,-4730.680339787251,Midrange,25.966243078895918,406645.04
Gaming Laptop,Sony,Headphones,892.17,77073.0,2.9,3848,-8538.824439288477,Midrange,23.94114909452286,3433070.1599999997
High Resolution Monitor,LG,Headphones,848.89,77611.0,1.5,833,-9042.645101249867,Midrange,10.08935010353812,707125.37
High Resolution Monitor,JBL,Camera,251.06,68824.0,4.7,684,-27313.36732255238,Budget,30.68826853983246,171725.04
Wireless Bluetooth Headphones,Apple,Headphones,16.26,3510.0,2.8,1054,-21486.71586715867,Budget,19.491628928548465,17138.04
High Resolution Monitor,Mi,Smartwatch,737.86,22961.0,3.9,1796,-3011.8369338356865,Midrange,29.22610815845588,1325196.56
Android Tablet,Boat,Headphones,768.11,71371.0,2.5,3136,-9191.768106130632,Midrange,20.127555520476697,2408792.96
Laptop with SSD Storage,Samsung,Laptop,466.29,66701.0,1.1,4752,-14204.617298247871,Budget,9.313184404275411,2215810.08
Wireless Bluetooth Headphones,Boat,Headphones,568.11,790.0,1.4,4226,-39.057576877717345,Midrange,11.688946920793505,2400832.86
Wireless Bluetooth Headphones,LG,Smartphone,387.34,41366.0,3.0,2059,-10579.506376826563,Budget,22.891383785350882,797533.0599999999
Smartphone with AMOLED Display,Mi,Speaker,861.36,69062.0,3.8,1125,-7917.785827064178,Midrange,26.700421873058616,969030.0
4K Action Camera,Mi,Laptop,486.02,55109.0,2.3,4261,-11238.833792848032,Budget,19.222235769114693,2070931.22
4K Action Camera,Mi,Smartphone,886.53,38122.0,3.8,4198,-4200.136487202915,Midrange,31.701886386599934,3721652.94
Android Tablet,Sony,Tablet,800.28,59531.0,3.8,3064,-7338.771429999501,Midrange,30.505650823807184,2452057.92
Gaming Laptop,LG,Laptop,114.94,59439.0,3.8,4644,-51613.06768748913,Budget,32.08547727474217,533781.36
Noise Cancelling Earbuds,OnePlus,Smartwatch,653.12,1234.0,3.0,2201,-88.9392454679079,Midrange,23.091363951847875,1437517.12
Noise Cancelling Earbuds,Boat,Speaker,814.91,16264.0,4.7,4502,-1895.8032175332246,Midrange,39.53874586541739,3668724.82
Portable Bluetooth Speaker,OnePlus,Speaker,133.34,50705.0,3.0,4001,-37926.84865756713,Budget,24.883648545431036,533493.34
Android Tablet,Apple,Smartwatch,918.03,39125.0,2.8,2922,-4161.843294881431,Midrange,22.345024142311487,2682483.66
Wireless Bluetooth Headphones,Dell,Speaker,930.01,49316.0,1.8,4712,-5202.738680229245,Midrange,15.224543868462716,4382207.12
Android Tablet,HP,Smartwatch,313.08,26825.0,2.2,1877,-8468.097610834291,Budget,16.58351785149006,587651.1599999999
Android Tablet,HP,Smartphone,585.6,30576.0,1.2,2950,-5121.311475409836,Midrange,9.587879249931527,1727520.0
Android Tablet,OnePlus,Tablet,103.91,66620.0,3.5,2043,-64013.17486286209,Budget,26.679323829632583,212288.13
4K Action Camera,Dell,Camera,929.58,35643.0,2.0,4539,-3734.312270057445,Midrange,16.84136458207079,4219363.62
Android Tablet,Dell,Laptop,698.38,20170.0,2.2,2713,-2788.1124889028893,Midrange,17.393593448868593,1894704.94
Laptop with SSD Storage,Samsung,Smartwatch,596.65,59972.0,4.1,2530,-9951.453951227688,Midrange,32.129116018235,1509524.5
Noise Cancelling Earbuds,Apple,Laptop,344.49,46341.0,2.3,2425,-13352.059566315424,Budget,17.926197905859187,835388.25
Portable Bluetooth Speaker,LG,Tablet,700.12,14557.0,2.0,3850,-1979.2149917157058,Midrange,16.51217626762982,2695462.0
Laptop with SSD Storage,Dell,Smartphone,319.18,22158.0,1.7,2718,-6842.164296008522,Budget,13.4436330558752,867531.24
Portable Bluetooth Speaker,JBL,Camera,480.48,61093.0,4.1,3434,-12614.99333999334,Budget,33.38126603909144,1649968.32
Smartphone with AMOLED Display,HP,Tablet,749.31,62383.0,1.5,932,-8225.392694612377,Midrange,10.257607801271016,698356.9199999999
Portable Bluetooth Speaker,JBL,Smartphone,631.38,15685.0,2.8,299,-2384.240869207134,Midrange,15.970590929037362,188782.62
Noise Cancelling Earbuds,Apple,Speaker,718.82,51635.0,3.0,1728,-7083.300409003644,Midrange,22.365895457049874,1242120.9600000002
Noise Cancelling Earbuds,Dell,Laptop,845.63,58843.0,3.7,3661,-6858.480659390041,Midrange,30.361329483367488,3095851.43
Android Tablet,Boat,Monitor,736.71,74433.0,3.5,2933,-10003.432829743046,Midrange,27.944426855460243,2160770.43
Smart Fitness Watch,HP,Camera,397.44,41017.0,4.2,829,-10220.299919484702,Budget,28.229987943320705,329477.76
Smartphone with AMOLED Display,Samsung,Speaker,926.39,11186.0,1.2,1854,-1107.4828096158208,Midrange,9.030767970049842,1717527.06
Wireless Bluetooth Headphones,Samsung,Tablet,418.02,44272.0,2.2,4802,-10490.880819099566,Budget,18.649391203662617,2007332.0399999998
High Resolution Monitor,Mi,Camera,293.94,27498.0,2.1,2020,-9254.970402122883,Budget,15.983830206547605,593758.8
Portable Bluetooth Speaker,Sony,Speaker,131.87,7640.0,1.6,1155,-5693.584590884962,Budget,11.284353678771717,152309.85
Smart Fitness Watch,Dell,Smartphone,691.46,49150.0,2.2,4100,-7008.147976744858,Midrange,18.301769475862535,2834986.0
Android Tablet,Apple,Smartwatch,784.61,12280.0,2.2,3942,-1465.108780158295,Midrange,18.215333694530784,3092932.62
4K Action Camera,HP,Laptop,854.37,28672.0,3.1,4253,-3255.923077823426,Midrange,25.902406486856567,3633635.61
Wireless Bluetooth Headphones,Sony,Headphones,375.24,11563.0,3.7,1108,-2981.4945101801513,Budget,25.94149175319636,415765.92
Gaming Laptop,Apple,Headphones,341.51,19432.0,2.5,2131,-5590.023718192733,Budget,19.162039463214338,727757.8099999999
Smart Fitness Watch,OnePlus,Smartphone,351.79,75091.0,3.9,4510,-21245.404929077005,Budget,32.81566913589275,1586572.9000000001
4K Action Camera,Dell,Tablet,979.48,7926.0,2.3,4980,-709.2048842242823,Midrange,19.58078769206855,4877810.4
Smartphone with AMOLED Display,LG,Laptop,936.39,14445.0,2.2,2654,-1442.6264697401723,Midrange,17.34523985408729,2485179.06
Android Tablet,LG,Tablet,864.44,60381.0,3.2,3487,-6884.9844986349535,Midrange,26.10266811209239,3014302.2800000003
Wireless Bluetooth Headphones,Dell,Laptop,530.57,6048.0,1.1,1981,-1039.906138681041,Midrange,8.351047886378927,1051059.1700000002
Wireless Bluetooth Headphones,Mi,Smartphone,882.75,62427.0,1.3,800,-6971.877655055225,Midrange,8.691619231188868,706200.0
Wireless Bluetooth Headphones,Mi,Laptop,938.28,20972.0,2.7,3705,-2135.153685467025,Midrange,22.18781269848233,3476327.4
Smartphone with AMOLED Display,LG,Smartwatch,498.3,50249.0,4.8,1171,-9984.085892032912,Budget,33.919041456657396,583509.3
Portable Bluetooth Speaker,Boat,Tablet,781.8,2033.0,3.9,3689,-160.04093118444615,Midrange,32.03218877443483,2884060.1999999997
Gaming Laptop,HP,Smartphone,459.69,50713.0,1.4,4240,-10931.999825969675,Budget,11.693576117264426,1949085.6
Smartphone with AMOLED Display,LG,Smartwatch,305.72,51281.0,4.4,839,-16673.84534868507,Budget,29.626968324084384,256499.08000000002
High Resolution Monitor,Boat,Laptop,145.87,16551.0,3.9,2640,-11246.404332624941,Budget,30.727760357958818,385096.8
Gaming Laptop,Sony,Smartphone,334.42,34705.0,3.4,1184,-10277.668799712936,Budget,24.063493382135384,395953.28
Noise Cancelling Earbuds,Boat,Laptop,337.18,36040.0,4.3,632,-10588.652945014532,Budget,27.737022815219955,213097.76
Android Tablet,Sony,Tablet,131.52,34812.0,2.6,3540,-26368.978102189783,Budget,21.247627575490952,465580.80000000005
Smartphone with AMOLED Display,Apple,Smartphone,833.38,64319.0,1.9,1375,-7617.847800523171,Midrange,13.731178435137249,1145897.5
4K Action Camera,JBL,Laptop,364.18,54884.0,3.0,2233,-14970.569498599594,Budget,23.13464693888744,813213.9400000001
Gaming Laptop,Apple,Tablet,224.8,1308.0,3.2,315,-481.85053380782915,Budget,18.41837508347812,70812.0
High Resolution Monitor,LG,Smartwatch,907.62,67792.0,3.2,4193,-7369.205173971487,Midrange,26.692512676677968,3805650.66
Noise Cancelling Earbuds,Sony,Monitor,911.89,63611.0,3.3,4731,-6875.7317220278765,Midrange,27.92494064282431,4314151.59
Portable Bluetooth Speaker,LG,Smartwatch,641.74,58569.0,4.8,1078,-9026.59332439929,Midrange,33.52219183323904,691795.72
4K Action Camera,Dell,Laptop,909.1,39982.0,4.6,1391,-4297.976020239797,Midrange,33.297085468114076,1264558.1
Gaming Laptop,HP,Smartphone,182.87,19345.0,4.5,3674,-10478.55307048723,Budget,36.94188785241121,671864.38
Android Tablet,Samsung,Headphones,734.83,1002.4,4.2,2288,-36.41250357225479,Midrange,32.49065534380078,1681291.04
4K Action Camera,LG,Smartwatch,583.9,35350.0,4.8,3753,-5954.118855968488,Midrange,39.506770642302975,2191376.6999999997
Noise Cancelling Earbuds,HP,Smartwatch,811.05,63206.0,1.4,3521,-7693.107699895198,Midrange,11.433498004678611,2855707.05
4K Action Camera,Boat,Tablet,607.24,34117.0,2.1,519,-5518.371648771491,Midrange,13.133040504308493,315157.56
Laptop with SSD Storage,Apple,Speaker,543.96,7537.0,3.0,2325,-1285.5798220457386,Midrange,23.25571599923583,1264707.0
Smart Fitness Watch,Boat,Headphones,540.14,69529.0,4.4,1299,-12772.40345095716,Midrange,31.548525991178366,701641.86
Portable Bluetooth Speaker,Samsung,Laptop,99.68,48303.0,3.0,3776,-48358.0658105939,Budget,24.71005596813737,376391.68000000005
Noise Cancelling Earbuds,Sony,Monitor,169.05,54842.0,4.0,2510,-32341.289559301975,Budget,31.31374543663034,424315.5
4K Action Camera,Dell,Smartphone,834.17,940.8,1.6,3005,-12.782766102832758,Midrange,12.813384912500673,2506680.85
Smart Fitness Watch,HP,Speaker,361.27,42148.0,2.0,1855,-11566.620533119276,Budget,15.052357826692292,670155.85
Smart Fitness Watch,Dell,Laptop,322.57,20999.0,3.9,4442,-6409.904826859287,Budget,32.75643190145004,1432855.94
4K Action Camera,JBL,Camera,18.64,45702.0,1.7,4294,-245082.40343347637,Budget,14.220851618511205,80040.16
Android Tablet,LG,Monitor,390.4,1317.4,2.4,216,-237.44877049180332,Budget,12.911753648497102,84326.4
Laptop with SSD Storage,Sony,Smartwatch,603.05,63608.0,2.1,758,-10447.715778127851,Midrange,13.927203732530824,457111.89999999997
Smartphone with AMOLED Display,JBL,Camera,232.37,17219.0,2.4,285,-7310.164823342085,Budget,13.574380345967645,66225.45
Laptop with SSD Storage,OnePlus,Smartwatch,966.61,70769.0,3.8,1585,-7221.3602176679315,Midrange,28.002087528340212,1532076.85
4K Action Camera,LG,Smartwatch,364.54,1344.0,2.5,4585,-268.68382070554674,Budget,21.076908658544625,1671415.9000000001
Portable Bluetooth Speaker,Boat,Camera,284.99,59869.0,3.2,496,-20907.403768553282,Budget,19.867488083509215,141355.04
Smartphone with AMOLED Display,Apple,Monitor,269.67,52163.0,1.4,3569,-19243.271405792264,Budget,11.452449224683157,962452.2300000001
Noise Cancelling Earbuds,HP,Tablet,956.05,34750.0,4.2,4543,-3534.7471366560326,Midrange,35.370564433684144,4343335.149999999
Laptop with SSD Storage,Samsung,Camera,98.76,35072.0,2.5,389,-35412.35317942486,Budget,14.915366847809231,38417.64
4K Action Camera,Samsung,Laptop,544.1,67672.0,3.6,2374,-12337.419591986765,Midrange,27.98190977928747,1291693.4000000001
Laptop with SSD Storage,Boat,Speaker,318.28,52055.0,3.9,2737,-16255.096141761973,Budget,30.868433722808735,871132.3599999999
Smartphone with AMOLED Display,Mi,Speaker,872.72,46139.0,1.8,4941,-5186.804473370611,Midrange,15.3099456957874,4312109.5200000005
High Resolution Monitor,Samsung,Camera,543.11,52038.0,4.5,2050,-9481.484413838816,Midrange,34.317372411325714,1113375.5
Gaming Laptop,HP,Laptop,674.15,20664.0,3.5,2952,-2965.1932062597343,Midrange,27.967019086103733,1990090.8
Laptop with SSD Storage,Boat,Tablet,121.24,20523.0,2.7,4513,-16827.58165621907,Budget,22.7203351849192,547156.12
Noise Cancelling Earbuds,Sony,Speaker,835.06,29143.0,1.7,2086,-3389.9288673867745,Midrange,12.99392094203124,1741935.16
Noise Cancelling Earbuds,Samsung,Laptop,372.37,27291.0,4.8,278,-7229.000725085265,Budget,27.029816552742552,103518.86
Wireless Bluetooth Headphones,Dell,Tablet,456.14,20050.0,4.0,1939,-4295.580304292542,Budget,30.281773008229496,884455.46
Laptop with SSD Storage,Boat,Laptop,109.17,55538.0,1.8,2568,-50772.950444261245,Budget,14.13228959479779,280348.56
Gaming Laptop,HP,Smartwatch,974.95,20343.0,2.4,2710,-1986.5685419765114,Midrange,18.972174838796796,2642114.5
Android Tablet,Dell,Speaker,358.87,7148.0,4.2,724,-1891.8076183576225,Budget,27.661920950389636,259821.88
Smart Fitness Watch,LG,Tablet,476.28,4745.0,3.8,3562,-896.262702611909,Budget,31.077761029302174,1696509.3599999999
Gaming Laptop,LG,Speaker,97.6,9566.0,4.1,804,-9701.22950819672,Budget,27.43245333741611,78470.4
Smart Fitness Watch,Samsung,Smartwatch,839.46,1285.9,2.8,4679,-53.18180735234556,Midrange,23.662949488952737,3927833.3400000003
Smart Fitness Watch,Dell,Camera,799.19,15816.0,3.9,2120,-1879.003741288054,Midrange,29.87260752280226,1694282.8
High Resolution Monitor,Apple,Smartwatch,478.31,42930.0,2.5,3394,-8875.350713972111,Budget,20.32514759998199,1623384.14
Wireless Bluetooth Headphones,LG,Speaker,198.55,41713.0,1.8,1832,-20908.813900780657,Budget,13.52467664611147,363743.60000000003
Gaming Laptop,Apple,Speaker,411.75,39055.0,3.5,2335,-9385.124468731026,Budget,27.14668370381841,961436.25
Gaming Laptop,Sony,Monitor,152.15,50478.0,4.9,3746,-33076.470588235294,Budget,40.32068291408907,569953.9
High Resolution Monitor,Boat,Tablet,655.01,46973.0,2.2,1414,-7071.340895558847,Midrange,15.960746582170145,926184.14
Laptop with SSD Storage,JBL,Camera,208.39,21135.0,2.8,533,-10042.04136474879,Budget,17.585108349088546,111071.87
Laptop with SSD Storage,HP,Smartwatch,920.66,27001.0,3.7,4363,-2832.7873482067216,Midrange,31.01023408372596,4016839.58
Laptop with SSD Storage,Boat,Tablet,227.17,24044.0,3.2,4863,-10484.144033102964,Budget,27.16677255566721,1104727.71
Portable Bluetooth Speaker,HP,Smartphone,31.3,56785.0,4.4,2702,-181321.72523961661,Budget,34.769317203616374,84572.6
Smart Fitness Watch,Dell,Tablet,69.86,74403.0,4.0,1331,-106403.00601202405,Budget,28.77774740440134,92983.66
Portable Bluetooth Speaker,Sony,Smartphone,376.17,66199.0,1.2,2082,-17498.160406199324,Budget,9.169877329513165,783185.9400000001
Wireless Bluetooth Headphones,OnePlus,Camera,988.4,25359.0,5.0,1557,-2465.6616754350466,Midrange,36.75579113215347,1538938.8
High Resolution Monitor,Samsung,Smartwatch,690.93,28372.0,4.0,3438,-4006.3494131098664,Midrange,32.57174404172906,2375417.34
Gaming Laptop,HP,Smartwatch,682.19,59141.0,4.5,1742,-8569.285682874272,Midrange,33.585133704840096,1188374.98
Smart Fitness Watch,HP,Laptop,311.66,74287.0,3.6,2849,-23735.91092857601,Budget,28.638267383745706,887919.3400000001
Portable Bluetooth Speaker,Dell,Speaker,187.87,57288.0,4.4,3930,-30393.426305423964,Budget,36.417256151856186,738329.1
Portable Bluetooth Speaker,Apple,Headphones,838.79,17858.0,1.4,2060,-2029.0191823936862,Midrange,10.683325213246642,1727907.4
4K Action Camera,Boat,Monitor,181.01,66354.0,2.4,4887,-36557.643224131265,Budget,20.386892402043436,884595.87
Portable Bluetooth Speaker,OnePlus,Tablet,164.89,55777.0,4.5,2811,-33726.79361998909,Budget,35.737430638187504,463505.79
Android Tablet,Mi,Camera,30.62,31123.0,1.8,4301,-101542.71717831484,Budget,15.060303557689815,131696.62
Gaming Laptop,Samsung,Headphones,69.6,30321.0,1.3,863,-43464.6551724138,Budget,8.790044599445272,60064.799999999996
Android Tablet,JBL,Tablet,832.03,41073.0,4.2,3418,-4836.480655745587,Midrange,34.175834236485066,2843878.54
Gaming Laptop,Mi,Headphones,900.31,67837.0,4.3,3242,-7434.84910752963,Midrange,34.76229265712146,2918805.02
High Resolution Monitor,Boat,Camera,953.33,20438.0,1.7,2263,-2043.8536498379362,Midrange,13.132310346849225,2157385.79
Gaming Laptop,Samsung,Smartwatch,730.64,43961.0,4.4,1385,-5916.779809482098,Midrange,31.830379590899337,1011936.4
Android Tablet,HP,Camera,235.19,71408.0,3.7,4545,-30261.83511203707,Budget,31.161411116326207,1068938.55
Gaming Laptop,JBL,Tablet,113.61,49058.0,3.1,4684,-43081.058005457264,Budget,26.201575703484824,532149.24
High Resolution Monitor,Apple,Headphones,733.49,61483.0,4.3,1576,-8282.254700132245,Midrange,31.662102223941066,1155980.24
High Resolution Monitor,OnePlus,Speaker,816.03,69647.0,2.7,3820,-8434.857787091161,Midrange,22.27032210810663,3117234.6
Wireless Bluetooth Headphones,Apple,Monitor,823.29,57038.0,1.8,1820,-6828.0569422682165,Midrange,13.512853943509695,1498387.8
Gaming Laptop,Sony,Monitor,620.49,44866.0,2.1,333,-7130.736998178858,Midrange,12.203396085251072,206623.17
4K Action Camera,Dell,Speaker,852.31,36730.0,3.0,4604,-4209.464866069858,Midrange,25.304693846068222,3924035.2399999998
Laptop with SSD Storage,Samsung,Speaker,772.02,34650.0,3.1,1642,-4388.22569363488,Midrange,22.95326526591553,1267656.84
Noise Cancelling Earbuds,Apple,Smartwatch,213.48,21951.0,4.2,2299,-10182.462057335582,Budget,32.510790488052415,490790.51999999996
High Resolution Monitor,Mi,Tablet,500.73,57155.0,4.2,1553,-11314.335070796637,Midrange,30.864067629895892,777633.6900000001
Smartphone with AMOLED Display,Dell,Smartphone,795.54,61757.0,3.3,852,-7662.903185257812,Midrange,22.27090650672254,677800.08
Laptop with SSD Storage,Apple,Camera,603.56,261.8,4.1,991,56.62403075087812,Midrange,28.288864739867975,598127.96
Smart Fitness Watch,LG,Monitor,619.62,22646.0,1.8,3634,-3554.820696555954,Midrange,14.757055901941717,2251699.08
Gaming Laptop,Sony,Speaker,902.79,64868.0,1.2,1216,-7085.2811838855105,Midrange,8.524972911585031,1097792.64
Android Tablet,Boat,Camera,477.33,17765.0,4.5,4891,-3621.7438669264448,Budget,38.22910423563178,2334621.03
Noise Cancelling Earbuds,OnePlus,Monitor,742.13,44151.0,1.3,947,-5849.227224340749,Midrange,8.910660852931528,702797.11
Smartphone with AMOLED Display,Sony,Speaker,114.67,21567.0,2.0,4158,-18707.883491758963,Budget,16.66605987948582,476797.86
Laptop with SSD Storage,Dell,Tablet,822.55,27175.0,3.8,4114,-3203.750531882561,Midrange,31.62509762982244,3383970.6999999997
Gaming Laptop,LG,Monitor,827.22,77173.0,2.6,102,-9229.199003892554,Midrange,12.050295369397054,84376.44
Wireless Bluetooth Headphones,Samsung,Smartwatch,526.41,27058.0,4.5,3589,-5040.099922113942,Midrange,36.836583666670464,1889285.49
